track_id,track_name,artists,track_genre,vibe,popularity,danceability,energy,valence,tempo,acousticness,speechiness,liveness,instrumentalness,loudness,duration_min
4Q4Y39aWAgYIHjUafrD3Kc,Such Unlikely Lovers,Elvis Costello;Burt Bacharach,power-pop,Acoustic & Mellow,25,0.527,0.485,0.516,76.491,0.519,0.0426,0.129,4.66e-06,-10.894,3.393
6l1toRHcpGItB23H1i4lUG,Yankee Taste,Jayke Orvis,goth,Energetic & Danceable,25,0.592,0.882,0.958,150.326,0.0782,0.0309,0.322,0.0132,-7.237,2.261
7senbr8yKgkM71sm9ZYIOX,Unified,Amaranthe,goth,Energetic & Danceable,25,0.569,0.869,0.554,130.069,0.00035,0.0402,0.146,0.0,-6.282,3.977
5FMHF4EOze9ubqy0CGqhIV,Poison,DJ S.K.T,groove,Instrumental,25,0.802,0.876,0.575,123.015,1.76e-05,0.0464,0.0283,0.837,-7.952,3.812
2JR5HmL68bHLqfgj888rvB,Plastic Woman,Los Amigos Invisibles,afrobeat,Energetic & Danceable,25,0.875,0.684,0.926,115.031,0.0284,0.0607,0.206,3.55e-05,-6.257,3.425
7CPcdd139C0dnItn6nJefB,Kinkinzazo,Plastilina Mosh,afrobeat,Energetic & Danceable,25,0.688,0.948,0.957,126.703,0.0334,0.074,0.307,0.0,-4.961,3.435
6htsqOUljCeVcGgn6w8Jow,In the Name of God,Adam Ferrara,comedy,Acoustic & Mellow,25,0.397,0.959,0.0658,74.969,0.864,0.933,0.674,0.0,-10.965,5.036
2zgevJn75mTJWMeDlwHHzz,Bless Your Heart,Caroline Rhea,comedy,Acoustic & Mellow,25,0.56,0.868,0.345,103.219,0.664,0.832,0.649,0.0,-13.532,2.062
2kWVuLPsLWbx3kc2xlfIrg,"Leggo Beast - 12"" Version",Steel Pulse,dub,Energetic & Danceable,25,0.8,0.6,0.923,151.129,0.0211,0.0565,0.0404,1.49e-05,-8.052,6.674
2RJYSeWJDpWlf7DY3YDRjD,Fallaste Corazón,Cuco Sánchez,guitar,Acoustic & Mellow,25,0.522,0.0718,0.282,106.732,0.987,0.0459,0.11,0.000238,-13.033,2.826
72HeZwtuPmqmj2bilZI4U5,"Rivers, Rains and Runaway Trains",Balsam Range,bluegrass,Energetic & Danceable,25,0.609,0.695,0.517,115.102,0.184,0.0302,0.273,0.0001,-7.615,2.985
5QDOCYTL7R6q81UNP4V5hq,Fuiste y Serás,Malon,heavy-metal,Energetic & Danceable,25,0.56,0.934,0.0787,138.045,0.000213,0.0802,0.236,0.00176,-5.151,4.545
5TaLuKXgjF0DqMHLx6xaOu,Pachoo!,Mike Birbiglia,comedy,Acoustic & Mellow,25,0.551,0.824,0.285,137.221,0.905,0.951,0.846,0.0,-7.569,1.19
5RJF9tfEnpKUK75fXG0iM8,jazz patterns,Codename Chinadoll,study,Acoustic & Instrumental,25,0.699,0.149,0.0739,83.988,0.538,0.0381,0.0916,0.931,-12.203,1.715
4lq8I4zKg92PeqM7hdDrB7,Grind 2 Halt,Static-X,industrial,Energetic & Danceable,25,0.667,0.948,0.403,99.988,0.03,0.0357,0.07,0.00436,-4.333,4.924
105rhsWKa8pHOaMoLjAQPx,Benihana Season,Breakfast For Brunch,study,Instrumental,25,0.714,0.383,0.574,89.949,0.19,0.0554,0.102,0.844,-14.602,1.96
5iNi2OVLS67LhBeGrK5uzX,Tea Party Website,Eugene Mirman,comedy,Acoustic & Mellow,25,0.569,0.932,0.342,86.499,0.777,0.893,0.927,0.0,-5.497,3.856
6GFKg0VrDnVY1bgfdJka8f,Naranjo en Flor (with Atilio Stampone y su Orquesta Tipica),Roberto Goyeneche;Atilio Stampone y su Orquesta Tipica,tango,Acoustic & Mellow,25,0.463,0.386,0.348,106.93,0.696,0.0609,0.0704,2.08e-06,-9.065,2.676
4RYtkoUGmZtYa95yir2EUh,Come on Home,Everything But The Girl,trip-hop,Energetic & Danceable,25,0.341,0.494,0.271,83.603,0.246,0.0288,0.149,0.00109,-8.055,3.348
23g6h7EGpqPAlyj52byZd2,Meet Me in the Morning - 2013 Remaster,Everything But The Girl,trip-hop,Acoustic & Mellow,25,0.501,0.373,0.237,99.037,0.752,0.0308,0.0783,4.2e-06,-12.476,3.829
1VdQTD2rFIYWpFngckkmSS,"Of Peace, Quiet And Monsters",Dan Andriano in the Emergency Room,acoustic,Acoustic & Mellow,25,0.479,0.285,0.618,104.933,0.942,0.0327,0.111,0.0437,-12.619,4.35
3vWO2irPk87ivqf98K8PKV,Humankind - Grant Phabao Tuff N'uff Skank Starring the Lone Ranger,Alice Russell,trip-hop,Energetic & Danceable,25,0.882,0.527,0.419,88.665,0.0171,0.105,0.118,0.00216,-6.857,4.284
5EYmQ7XgC5Fxsig2SgXP2G,Pena de amor,Los Tecolines,guitar,Acoustic & Mellow,25,0.593,0.307,0.544,101.033,0.971,0.0509,0.125,1.19e-06,-11.239,3.124
5WhHTK5wyuY14tiHWuoH4G,Little Life,Frank Turner,acoustic,Energetic & Danceable,25,0.609,0.693,0.452,119.992,0.000315,0.0273,0.3,0.0,-6.395,3.593
3M1I2kLUJ5850w3X0xI2GX,Idiots of the Internet,Dan Cummins,comedy,Acoustic & Mellow,25,0.513,0.697,0.463,77.949,0.691,0.958,0.889,0.0,-13.22,3.066
6jKpaytieEZYfz9VI2VURv,Teenage Bonehead,The Queers,power-pop,Energetic & Danceable,25,0.288,0.84,0.672,184.58,0.00154,0.0341,0.113,0.0,-3.404,2.249
16PU73LgqfTxxwqTmSp6Ch,Camino a La Paloma,Jorge Drexler,afrobeat,Acoustic & Mellow,25,0.778,0.243,0.714,166.027,0.64,0.0596,0.0823,0.00204,-15.168,2.931
4B88nunwGGX1MfrZytxWCL,Me Robaron,Los Crudos,power-pop,Instrumental,25,0.262,0.933,0.844,205.497,8.97e-05,0.0811,0.505,0.835,-6.545,0.735
1WzCLRlR2dCMwIFvf5IIOz,Falla We,T.O.K.,dancehall,Energetic & Danceable,25,0.811,0.741,0.66,94.706,0.358,0.123,0.139,0.0,-4.042,3.569
5NFs3doJqtVsjlEazAz2qg,Jazz Is Like the New Coke,The Ergs!,power-pop,Energetic & Danceable,25,0.242,0.959,0.432,103.797,0.000286,0.0925,0.301,9.55e-05,-4.055,2.285
5FV18rZ70X4uosT8UfIJ8E,"Fuck This, I'm Out",Off With Their Heads,power-pop,Energetic & Danceable,25,0.416,0.842,0.842,128.176,0.000452,0.0381,0.0851,0.00541,-4.398,2.616
27FlIKuN4tLS9ddAbrJnbR,Brand New Second Hand,Peter Tosh,dub,Energetic & Danceable,25,0.719,0.627,0.815,74.76,0.129,0.201,0.127,5.08e-06,-11.436,4.08
4RGuk6QPx9FsguioVwsVXl,The Eyes of Death,Off With Their Heads,power-pop,Energetic & Danceable,25,0.606,0.657,0.814,94.98,0.35,0.0273,0.0932,0.0,-5.426,2.705
6vE4n6MTCprTQi5hsOqZ5q,Don't Give It Up Now,Lyres,power-pop,Energetic & Danceable,25,0.465,0.901,0.729,154.932,0.000624,0.047,0.0718,0.321,-6.02,4.164
0aRBk8abP2vA3wl7GV74SA,Open Your Eyes,Newen Afrobeat,afrobeat,Instrumental,25,0.802,0.702,0.855,113.073,0.229,0.0525,0.173,0.581,-7.722,7.984
7sCPM0civUHE1zbkCyzmL8,How Much Electricity Does It Take to Kill a Human Being?,Dan Cummins,comedy,Acoustic & Mellow,25,0.616,0.665,0.503,119.087,0.702,0.947,0.598,0.0,-13.684,3.154
5o0ehnApshT6XmXu3tT2OJ,Abra Sua Cabeça,Abayomy Afrobeat Orquestra,afrobeat,Instrumental,25,0.695,0.895,0.962,120.069,0.116,0.048,0.311,0.734,-8.202,6.453
79Km41FyeeQsT3l1Lik4lM,Pleasure [Fuck Again],Kyodi,dancehall,Acoustic & Mellow,25,0.663,0.706,0.45,130.309,0.611,0.338,0.111,0.0,-4.761,2.497
12pqBmaTHiXMGWklj8XUbu,Caminito,Alfredo De Angelis;Orquesta de Alfredo De Angelis,tango,Acoustic & Mellow,25,0.672,0.201,0.68,119.534,0.647,0.0356,0.0413,0.0148,-10.615,2.905
39RBvhHW917F3eSjhb1RHK,Burn In Hell,Mercyful Fate,death-metal,Energetic & Danceable,25,0.507,0.871,0.65,117.004,1.61e-05,0.041,0.0875,1.92e-06,-9.516,3.825
5EmYrG67fk5qRxboTSuKAH,Flattened,Mushroomhead,groove,Energetic & Danceable,25,0.614,0.681,0.128,112.2,0.214,0.041,0.193,0.0114,-5.286,3.673
2bY8Z6v3kY5MdHc93GCU8x,Sluts of the USA,Dwarves,power-pop,Energetic & Danceable,25,0.552,0.982,0.738,103.967,0.000773,0.132,0.347,1.55e-06,-4.432,1.368
3dOoEWVJqCZruubyO0W0Dt,Birch,Mama Gecko,study,Acoustic & Instrumental,25,0.601,0.406,0.039,85.974,0.565,0.113,0.32,0.958,-9.498,1.878
6MzQl8HDmtHuumL95EcCwd,Utter Control,Sight of Emptiness,death-metal,Energetic & Danceable,25,0.497,0.982,0.0789,104.954,2.19e-05,0.109,0.915,0.000455,-3.761,4.39
0C9E39MqYy5usQcl0aGPU0,I Saw The Apeman,The Lillingtons,power-pop,Energetic & Danceable,25,0.54,0.836,0.84,94.796,0.000672,0.0288,0.208,0.000667,-5.993,2.502
3ZtLj5emVxikVukUkErubQ,Spente Le Stelle - Live,George Dalaras;Emma Shapplin,guitar,Energetic & Danceable,25,0.418,0.871,0.43,83.784,0.262,0.0691,0.773,0.00139,-1.975,4.707
7cPCyF7ABaT1Te3LUA5jzE,Meghar Jolonga,Pompi,afrobeat,Acoustic & Mellow,25,0.353,0.548,0.67,200.152,0.709,0.0332,0.664,0.0,-5.391,3.427
4GrFU6vSw8ildV5dQIgnI7,Alimony,Frankie Ford,rockabilly,Acoustic & Mellow,25,0.849,0.374,0.973,130.618,0.778,0.0707,0.235,0.0,-12.059,2.378
2UUp0OyN2T6eZ2aGctT6tS,A Place Called...,Kevin Bloody Wilson,comedy,Acoustic & Mellow,25,0.692,0.643,0.8,135.947,0.549,0.0627,0.245,0.0,-7.102,4.713
3cgbYNBpRCVJUvA0eF0guv,Me Gusta Que Me Pegues,Los Punsetes,spanish,Instrumental,25,0.377,0.956,0.58,156.778,0.000112,0.106,0.154,0.766,-3.677,2.543
2OENgnyNoLxcfy0NzDXHFK,Hate The Living,Through The Eyes of the Dead,death-metal,Instrumental,25,0.225,0.893,0.194,154.908,0.000459,0.0621,0.349,0.798,-5.726,4.33
28X3oUkHJBD0H6Paal3rJX,Reloader,Priest,industrial,Energetic & Danceable,25,0.661,0.556,0.567,115.019,0.0552,0.0285,0.0645,0.000274,-10.241,3.4
7og8AbGlEOEA3bQY6cjLCh,Happy People Never Fantasize,Broder Daniel,goth,Energetic & Danceable,25,0.38,0.946,0.379,133.169,0.0416,0.0564,0.91,0.0669,-4.718,3.766
0QSx3sQoHPNUfg2vwh5tOi,Nightside of Eden,Therion,black-metal,Energetic & Danceable,25,0.439,0.739,0.308,138.986,0.000155,0.0339,0.227,0.0458,-7.746,7.488
1hoambC4hKUiVx4lM7VSIp,Hard Line,The Infamous Stringdusters,bluegrass,Energetic & Danceable,25,0.544,0.751,0.732,114.705,0.315,0.0308,0.307,0.000708,-6.101,3.678
1QhB4xAsples3ILh2jrADU,Mind Corruption,Hypocrisy,death-metal,Energetic & Danceable,25,0.416,0.846,0.333,101.183,5.56e-05,0.0377,0.0905,0.00527,-8.412,3.856
11sZuBli3HCStlEetHfo9Q,16 Minuets K.176: No. 7 in A,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,classical,Acoustic & Mellow,25,0.344,0.146,0.435,140.727,0.971,0.0335,0.118,0.127,-13.114,0.85
6HwJqelkpBmZrgheR9TMZz,Almas De Venta,Brujeria,death-metal,Energetic & Danceable,25,0.239,0.98,0.139,95.544,0.000363,0.164,0.319,0.00103,-8.176,2.192
2bsehqodemh5uNa72hwWJ7,Dig up the Ground,Israel Vibration,dub,Energetic & Danceable,25,0.867,0.518,0.688,92.25,0.118,0.0677,0.124,9.79e-05,-7.377,4.451
3jlUhYASKFwxdbFfV3S4Zy,Vampire of Dusseldorf,MACABRE,death-metal,Energetic & Danceable,25,0.336,0.982,0.408,110.383,0.000494,0.177,0.0886,0.00111,-5.207,2.67
1yk4Uky6oS50wHByc90zsq,Utrydd Dei Svake,Kvelertak,black-metal,Instrumental,25,0.364,0.747,0.117,161.953,0.000163,0.057,0.102,0.75,-4.582,6.382
6NlxqfRxpTiWHXTELCMuTq,"10 Variations in G, K.455 on ""Unser dummer Pöbel meint"" by C.W. Gluck: 3. Variation II",Wolfgang Amadeus Mozart;Danielle Laval,classical,Acoustic & Instrumental,25,0.367,0.152,0.656,138.581,0.989,0.0325,0.124,0.883,-19.608,0.697
7eg6Zwgdjr2Se6WeuKvodS,Get It On Tonight,Montell Jordan,j-dance,Energetic & Danceable,25,0.809,0.58,0.922,101.068,0.192,0.0942,0.0672,2.09e-06,-13.202,3.835
39CWhngoWrX3oxZM8Y15H0,Tales of Thy Spineless,Hypocrisy,black-metal,Instrumental,25,0.169,0.958,0.139,110.0,1.87e-06,0.13,0.171,0.703,-5.11,4.605
5lUAxzqSyftzHSUxaA8xju,Entre La Fe y La Razón,Carajo,heavy-metal,Energetic & Danceable,25,0.581,0.957,0.848,151.873,0.0139,0.0541,0.0856,0.0,-2.523,3.568
0Cqa73dSlagoCQP2LEBFDr,Mucho corazón,Los Tecolines,guitar,Acoustic & Mellow,25,0.764,0.287,0.405,113.106,0.964,0.0382,0.105,5.56e-05,-12.13,3.116
2IOuVaLf8rrpMYZKc0Pt5l,Cartoon Character,General Degree,dancehall,Energetic & Danceable,25,0.827,0.728,0.653,92.945,0.305,0.328,0.0959,0.0,-5.954,3.929
7wP9WrSAnNgJqS48KRPyWs,Departures n1,Dustin O'Halloran,ambient,Acoustic & Instrumental,25,0.436,0.0949,0.0338,160.164,0.992,0.0482,0.0994,0.938,-18.795,1.927
0PYPP7JIf0jja7WOjQPuVS,Just Another Fool,Screeching Weasel,power-pop,Energetic & Danceable,25,0.434,0.903,0.439,97.003,3.94e-05,0.0427,0.0857,0.0516,-5.975,2.474
4cWBKkaZPRHf53jiFqayYt,Raise Your Horns,Torture Squad,death-metal,Energetic & Danceable,25,0.399,0.915,0.504,95.501,0.00342,0.0941,0.18,0.00188,-5.378,6.66
4k0gm8GjjKQkBPqiIiLxPs,Everything to Me,Teenage Bottlerocket,power-pop,Energetic & Danceable,25,0.385,0.846,0.929,161.906,0.000539,0.0813,0.0744,0.00122,-3.843,2.942
4IeK3g0aW7E1HRgMz2Xs68,In A Lonely Place,The Smithereens,power-pop,Acoustic & Mellow,25,0.655,0.294,0.523,125.857,0.629,0.0344,0.0609,0.000356,-18.744,4.2
6C9fxiL7M1B24erpM0e5lr,"Symphony No. 33 in B-Flat Major, K. 319: 2c. Andante moderato - Pt. 3",Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,classical,Acoustic & Instrumental,25,0.25,0.192,0.258,83.497,0.988,0.0357,0.439,0.786,-19.978,0.69
64GiAzZ9JmoBfDxmDTAkBW,Kill Dem,Vybz Kartel,dancehall,Energetic & Danceable,25,0.608,0.707,0.472,112.119,0.204,0.266,0.362,0.0,-9.369,2.684
6Ho8CJNQRW5faDO45xrxDW,Australian Ads (Jfl 2005),Lee Mack,comedy,Acoustic & Mellow,25,0.683,0.691,0.445,127.536,0.802,0.917,0.926,0.0,-14.276,2.854
3QuH98etXysoPyuRqrAUms,Mother in Law,Vybz Kartel,dancehall,Energetic & Danceable,25,0.615,0.829,0.575,121.214,0.0293,0.419,0.255,0.0,-6.577,2.541
1iAaK80rZjiymuwNjz9Yaz,Backshot,Spragga Benz;Lady Saw;Rookie Production,dancehall,Energetic & Danceable,25,0.791,0.709,0.558,92.199,0.263,0.267,0.343,0.0,-4.943,2.037
5ieA3sRjDvak7oTrbrR6mV,Four Simple Words,Frank Turner,acoustic,Energetic & Danceable,25,0.335,0.881,0.173,96.9,0.00805,0.0934,0.11,0.0,-6.48,4.952
50QE48sFA6kUKnACXgGTM3,Border Radio,The Blasters,rockabilly,Energetic & Danceable,25,0.832,0.598,0.971,122.002,0.323,0.0411,0.339,6.68e-06,-11.115,2.727
2peOzfnFJibJja8pN6vbN4,She's in the Middle,Dr. Feelgood,rockabilly,Energetic & Danceable,25,0.585,0.675,0.969,155.546,0.024,0.0304,0.401,0.0056,-11.974,2.765
73vBHepDFkAXufkyhR9r0O,motivation,Vipa Music;Kenyaman,dancehall,Energetic & Danceable,25,0.741,0.558,0.602,99.348,0.366,0.335,0.125,0.0,-7.7,1.725
54Ahza7hcQziYjEpnkTpsk,Niño Bien,Tita Merello,tango,Acoustic & Mellow,25,0.751,0.406,0.809,138.906,0.85,0.43,0.0762,0.0,-12.835,2.127
6DQyiJKehBLh6QbPx3zziq,Contarás Conmigo,Los Tres Caballeros,guitar,Acoustic & Mellow,25,0.744,0.209,0.705,91.15,0.936,0.0418,0.101,0.00112,-13.951,3.489
4nCZLNJ1wi9GV0YUOPx3VF,Fifteenth and T,Swingin' Utters,power-pop,Energetic & Danceable,25,0.466,0.953,0.708,107.861,0.00242,0.0533,0.25,0.00104,-6.814,2.226
6I8DWWmz2ovgGTre0obJS9,"Hello There - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,power-pop,Instrumental,25,0.254,0.991,0.0611,168.068,0.0518,0.164,0.834,0.408,-8.653,2.456
4dVS8rOylV1IMwn0HsQPDH,Fried Chicken And Gasoline,Southern Culture on the Skids,rockabilly,Instrumental,25,0.593,0.917,0.939,135.275,0.0293,0.0275,0.265,0.606,-5.529,4.288
5Af9gYtsjipq5on2JgbGmm,Exodus,Lacrimosa,goth,Instrumental,25,0.235,0.53,0.0634,104.272,0.00562,0.0353,0.113,0.524,-9.969,8.384
6XHIrU7a7sP4zqQ1adUArQ,La Mentira (Se Te Olvida),Pepe Jara,guitar,Acoustic & Mellow,25,0.587,0.178,0.549,83.52,0.939,0.121,0.0984,1.84e-05,-14.274,2.266
4GLAzhUlcVkLr0BGvjU74G,Famous Hungarians,Chilly Gonzales,ambient,Acoustic & Instrumental,25,0.455,0.103,0.0378,66.104,0.98,0.0437,0.117,0.927,-21.069,2.085
1q6ek8IwZsfPYFrbiuSEOz,Evermore - Solo Piano Version,Alexis Ffrench,ambient,Acoustic & Instrumental,25,0.55,0.0502,0.385,134.892,0.995,0.0462,0.0891,0.886,-26.362,2.822
2EylEfBPBiBMZ3HnSk6Fn5,"Fever - Live at The Honolulu International Center, Hawaii January 14, 1973",Elvis Presley,rockabilly,Acoustic & Mellow,25,0.638,0.19,0.279,115.311,0.695,0.129,0.673,0.446,-19.574,2.83
3EgDukSjCRfvnLzN9EfFih,Empty Spaces,Mushroomhead,industrial,Instrumental,25,0.302,0.772,0.27,106.396,0.00342,0.0646,0.437,0.922,-4.145,1.866
1O9XqbawlAACCBNT1tg6YM,Waking up Next to You,Matt Large,study,Instrumental,25,0.717,0.34,0.516,75.009,0.299,0.0397,0.124,0.782,-8.782,3.678
57C9lBNTJR7lv0Nrh8zv0V,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 12. Variation XI",Wolfgang Amadeus Mozart;Danielle Laval,classical,Acoustic & Instrumental,25,0.513,0.139,0.254,71.201,0.994,0.0324,0.108,0.96,-21.617,0.661
0lG2LQ2t8sUXzVef5SYjEj,Cumbia Cumbia,Thiago França,afrobeat,Energetic & Danceable,25,0.893,0.728,0.924,94.067,0.327,0.0893,0.041,0.000288,-7.742,3.455
11kiAlPTWXmzUzIAX4sND1,Death by a 1000 Cuts,Denied,heavy-metal,Instrumental,25,0.424,0.938,0.392,142.099,5.5e-06,0.0983,0.321,0.432,-6.328,3.831
4uMpf5TpchJZ0LXNx8ITEq,Poseidon,Revenge The Fate,death-metal,Energetic & Danceable,25,0.213,0.988,0.117,117.238,3.06e-05,0.132,0.283,0.0597,-2.985,3.902
4UDX4bwjpWco6ZGXx0goQE,Perfect War,FGFC820,industrial,Instrumental,25,0.559,0.929,0.54,131.035,0.000506,0.0298,0.52,0.803,-5.438,5.692
74NX2vnOilxX2PJ9k0msoJ,Waïné waïné,PAPA TANK,dancehall,Energetic & Danceable,25,0.779,0.809,0.965,96.941,0.04,0.119,0.292,0.0,-3.656,3.518
4x1xGv6TpdIJ3AK1DmhOQV,Nothin' Like You (Instrumental Version),Steve Petrunak,guitar,Acoustic & Instrumental,25,0.411,0.298,0.498,169.932,0.951,0.0495,0.113,0.882,-13.118,3.07
3Y0mO23hXne5SPDjHQIXpI,Burning Heart - Survivor Cover,Eshtadur,black-metal,Energetic & Danceable,25,0.427,0.921,0.397,99.959,0.00163,0.0608,0.0839,2.45e-05,-4.639,4.565
69S55UwdithN1aXPqBgfpF,Beber para Creer,Lepoka,spanish,Energetic & Danceable,25,0.352,0.979,0.44,170.057,1.94e-05,0.156,0.304,3.32e-06,-3.598,4.556
3Bh4cdwJOL0wL6nuJBbXDD,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: Var. 9",Wolfgang Amadeus Mozart;Jan Lisiecki,classical,Acoustic & Instrumental,25,0.5,0.0503,0.432,125.262,0.991,0.0541,0.0956,0.928,-32.576,0.835
2j85ShNko7d2pvJewzaM4B,FELO DE SE,Avhath,black-metal,Instrumental,25,0.273,0.899,0.0369,142.966,7.5e-05,0.185,0.309,0.937,-6.02,6.11
0eTST30Zm7w2AdYoGDacas,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Three Contredanses: in F, K.15h",Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,classical,Acoustic & Instrumental,25,0.661,0.042,0.575,82.314,0.976,0.0433,0.114,0.968,-29.017,0.783
4MSHtWWFDUcmOiWkLQsdhZ,No Es Nada Fácil (Ser Vos),Rata Blanca,heavy-metal,Energetic & Danceable,25,0.507,0.964,0.632,134.933,0.000134,0.055,0.0937,0.00328,-3.733,4.022
3RRZTpogn5pxCQpSH811ry,A Vos Amigo - En Vivo,Almafuerte,heavy-metal,Energetic & Danceable,25,0.246,0.913,0.482,136.461,0.00182,0.0635,0.544,0.0043,-5.57,4.693
3dhHSXkdmtWFRAPrTKcbwQ,Ojos de buey,Mastifal,heavy-metal,Energetic & Danceable,25,0.448,0.923,0.33,90.001,2.83e-05,0.0771,0.125,0.128,-5.236,5.05
1mq01zz9TvV21klBxQPjz9,Verte Sonreír,Barilari;Jens Johansson;Emppu Vuorinen;Sami Vänskä;Jukka Nevalainen,heavy-metal,Energetic & Danceable,25,0.501,0.407,0.272,120.22,0.131,0.0304,0.145,5.8e-06,-9.654,6.011
6dY6J9njbiFs2g56ry72o3,El Ultimo Amigo Que Me Queda,Asspera,heavy-metal,Energetic & Danceable,25,0.415,0.922,0.218,90.008,5.84e-05,0.08,0.732,6.12e-06,-5.816,2.744
20rKNlOMquRRBHcAsOQtjk,Una casa con diez pinos,OConnor,heavy-metal,Energetic & Danceable,25,0.509,0.861,0.59,135.57,6.76e-05,0.0381,0.246,1.51e-05,-6.913,2.698
3O6txJYuvV0Cjxx2AazS79,Yeti,Shimon;Benny L,drum-and-bass,Instrumental,25,0.563,0.966,0.415,87.508,0.000601,0.0584,0.449,0.712,-1.006,4.754
6A5oTjzozwG89lc3lAn0iU,The Wedding Band,Pillow Queens,dub,Energetic & Danceable,25,0.459,0.623,0.179,126.094,0.193,0.0502,0.113,0.0,-8.079,3.972
0Dz3d7A2pTXfZVhSbLHjdJ,Wir sind zurück,Die Apokalyptischen Reiter,heavy-metal,Energetic & Danceable,25,0.469,0.991,0.157,102.487,2e-05,0.0878,0.609,0.0,-4.097,3.953
14t2G0PLXZb6FsB0btsley,Vientos del Poder - En Vivo,Hermetica,heavy-metal,Energetic & Danceable,25,0.333,0.96,0.566,100.1,7.36e-05,0.0773,0.787,0.0319,-8.922,4.268
3Ua31lSgWbsIimqPZJdQcJ,Cuando Tus Brazos Caen,Lörihen,heavy-metal,Energetic & Danceable,25,0.445,0.82,0.421,106.931,0.00566,0.0398,0.238,2.87e-06,-5.81,4.808
0ZDimC3vvXs0scfWxVpY16,Síntoma de la Infección,Malon,heavy-metal,Energetic & Danceable,25,0.363,0.947,0.625,141.758,0.000184,0.0799,0.205,0.000112,-4.106,4.221
6TXF9SUuNq5jjGCfW6btOP,Yo No Lo Haré,Ricardo Iorio,heavy-metal,Energetic & Danceable,25,0.516,0.786,0.442,140.124,0.0527,0.032,0.126,1.24e-06,-6.827,3.823
1XDlBd1YCUkQOsoNhA3C5z,Reinará el Caos,Serpentor,heavy-metal,Energetic & Danceable,25,0.224,0.995,0.115,179.966,4.23e-05,0.22,0.34,0.00231,-2.532,6.234
5bJ72qsT8pWxgA5G7t4gpd,Malón Mestizo,Malon,heavy-metal,Energetic & Danceable,25,0.506,0.907,0.582,109.053,7.15e-06,0.0464,0.273,0.000406,-5.684,3.558
76ILK5W3g9Vxt3M5a4hBZp,Until It Is Not,Wiegedood,black-metal,Instrumental,25,0.223,0.943,0.0306,78.705,2.58e-05,0.235,0.375,0.969,-3.981,5.675
5jLNwICFVqW4hqkXqPhuRN,五點鐘去天光墟 - Live,my little airport,cantopop,Energetic & Danceable,25,0.438,0.406,0.297,73.85,0.226,0.0698,0.669,0.0157,-14.046,4.04
6BWU3P2Q73XEicLPQTAgCN,Ya me Voy,Juan Falú,guitar,Acoustic & Instrumental,25,0.627,0.27,0.534,116.826,0.977,0.0492,0.117,0.896,-15.618,2.578
6uIPwhxrUFj16Y8ciMB2Pk,Era,"Jaz, The Legend",study,Instrumental,25,0.763,0.711,0.788,146.01,0.542,0.046,0.133,0.928,-13.478,4.427
0oo6NX5bPcqUbX7eJtoslO,Desde el Oeste - En Vivo All Boys,Almafuerte,heavy-metal,Energetic & Danceable,25,0.282,0.833,0.404,90.342,0.0279,0.037,0.694,3.8e-06,-6.868,3.483
7LruMTRs2v4J45wPfOz4vf,Rendez-nous la justice,Danakil,dub,Energetic & Danceable,25,0.675,0.638,0.715,78.021,0.00903,0.0547,0.0836,1.57e-05,-8.522,4.452
6uNFIMxbvOwQku3vew2kZ3,El Día Que el Pueblo Tomó la Palabra,El Noi del Sucre,spanish,Energetic & Danceable,25,0.323,0.997,0.16,176.044,0.0125,0.458,0.124,3.85e-06,-2.245,5.922
0iEmk7H1cg3eiwVckWHsSe,LadoB,Afrocidade,afrobeat,Energetic & Danceable,25,0.655,0.774,0.462,192.004,0.0283,0.171,0.0651,0.00235,-5.295,3.0
4FJgUAD56nOwhbEuzjChn6,Love For Tender,Elvis Costello & The Attractions,power-pop,Energetic & Danceable,25,0.633,0.77,0.686,109.728,0.0395,0.031,0.231,0.0,-7.508,1.957
4ATJgvvr6VLCkAMZ8MxfUt,Ostatnie tchnienie Nosferatu,Truchło Strzygi,black-metal,Energetic & Danceable,25,0.341,0.924,0.285,132.477,1.09e-05,0.049,0.281,0.00983,-4.794,4.172
6DU07zLVPOlPqqybYpQZDn,Dueña de Mi,La Misa Negra,afrobeat,Energetic & Danceable,25,0.587,0.686,0.71,183.938,0.00428,0.122,0.0428,0.00705,-5.113,3.054
1hZHoqfoput2nvxm51Qbfj,Sweetest Ride,Lady Saw,dancehall,Energetic & Danceable,25,0.691,0.573,0.434,66.956,0.354,0.189,0.251,0.0,-4.864,2.885
0ef9BxWhaAOvzqsDuDLp2a,12 Rounds (feat. Happi),Becca Folkes;Happi,afrobeat,Energetic & Danceable,25,0.725,0.611,0.415,101.012,0.086,0.128,0.504,0.0,-7.218,2.773
